#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
370,"The Number Of The Beast - 1998 Remastered Version","Iron Maiden",2,100,"heavy metal, metal, hard rock, rock","Rock, Metal","The Number Of The Beast (1998 Remastered Edition)",1982-00-00,04:51,42,93,2,1,34,0,20,-6,D minor,4,2025-11-25,1s4Ie0cT6P73SRSfh3oyGW,"Parlophone UK",7A,GBAYE9801381
371,"Cliffs Of Dover - Instrumental","Eric Johnson",58,95,"","","Ah Via Musicom",1990-00-00,04:09,45,78,16,15,31,0,20,-12,G,4,2025-11-25,5qm0KiVKMXW1kq6VrnIhz5,"Capitol Records",9B,USCA28900086
372,"Raining Blood","Slayer",0,88,"thrash metal, metal, speed metal, heavy metal, groove metal, death metal","Metal","Reign In Blood",1986-00-00,04:15,29,100,0,37,4,10,0,-4,G#/A♭ minor,4,2025-11-25,0YjAFxSSrQVBgXgAXx0htq,"American",1A,USLIC0700847
373,"Cult of Personality","Living Colour",0,92,"funk rock, hard rock","R&B, Rock","Playlist: The Very Best Of Living Colour",2009-04-09,04:54,51,87,0,0,56,0,70,-6,C,4,2025-11-25,5cTo534XBM6ZB04ibHOARl,"Epic/Legacy",8B,USSM18800018
374,"Knights of Cydonia","Muse",69,137,"alternative rock, rock","Rock","Black Holes and Revelations",2006-06-28,06:06,37,96,0,1,21,10,10,-5,B minor,4,2025-11-25,7ouMYWpwJ422jRcDASZB7P,"Warner Records",10A,GBAHT0500600
375,"3's & 7's","Queens of the Stone Age",0,131,"stoner rock, alternative rock","Rock","Guitar Hero III Legends of Rock Companion Pack",2007-01-01,03:34,40,100,4,4,35,10,40,-2,C♯/D♭,4,2025-11-25,7BVWeO3bsnXFo3ccqZ0CB1,"Interscope",3B,USUM70732853
376,"Before I Forget","Slipknot",0,135,"nu metal, metal, alternative metal, rap metal, heavy metal","Metal, Rock, Hip Hop","Vol 3. The Subliminal Verses [Special Edition]",2004-00-00,04:38,29,97,2,0,35,10,80,-3,F#/G♭ minor,4,2025-11-25,1wdd1nH9JwrVc32RUmSySE,"Roadrunner Records",11A,NLA320420824
377,"Stricken","Disturbed",0,174,"metal, nu metal, alternative metal, rap metal, hard rock","Metal, Rock, Hip Hop","Ten Thousand Fists",2005-09-19,04:05,40,97,0,1,29,20,20,-3,G#/A♭,4,2025-11-25,4VGUcTzWj0ebZ0UgI9irJL,"Reprise",4B,USRE10500766
378,"Monsters","Matchbook Romance",0,115,"emo, screamo, post-hardcore","Rock, Metal","Voices",2006-02-14,04:03,36,95,0,0,49,0,10,-3,A#/B♭ minor,4,2025-11-25,47ghoSv4S94t0Qhrg3HvjR,"Epitaph",3A,USEP40604105
379,"Pride and Joy","Stevie Ray Vaughan, Double Trouble",0,127,"blues, blues rock, classic blues, southern rock, modern blues","Blues, Rock","The Essential Stevie Ray Vaughan And Double Trouble 3.0",1983-00-00,03:39,43,69,3,1,75,0,0,-10,G#/A♭,4,2025-11-25,54FvW3ifwnljAqUEDtV0T7,"Epic/Legacy",4B,USSM18300418
380,"The Metal","Tenacious D",35,112,"comedy","Pop","The Pick Of Destiny",2006-11-11,02:45,62,94,0,0,31,10,40,-4,C,4,2025-11-25,4haZFPFNxXy4m3hJunjM8p,"Epic",8B,USSM10605856
381,"Black Sunshine","White Zombie, Iggy Pop",0,167,"industrial metal, groove metal, hard rock, nu metal, industrial rock, industrial, rap metal, proto-punk, glam rock","Rock, Metal, Hip Hop","Greatest Hits: Past, Present & Future",2003-10-13,04:48,47,97,1,1,24,20,50,-5,A,4,2025-11-25,0uyEIUxqlTJOeHMK9bLuu9,"Geffen Records",11B,USIR10000378
382,"Cherub Rock","The Smashing Pumpkins",44,87,"alternative rock, rock","Rock","(Rotten Apples) The Smashing Pumpkins Greatest Hits",2001-01-01,04:59,38,88,0,72,46,0,10,-6,A,4,2025-11-25,4N4LLHDJgfkQxrYP8Cn0I7,"Virgin Records",11B,USVI29300005
383,"Black Magic Woman","Santana",0,124,"","","Jingo: The Santana Collection",2007-00-00,05:17,48,54,63,14,51,0,10,-12,D minor,4,2025-11-25,3i6pEhWMcPCTiWBzQW2N8Q,"SONY BMG Catalog",7A,USSM17000294
384,"Helicopter","Bloc Party",2,170,"","","Silent Alarm",2005-01-01,03:40,47,96,0,0,39,10,30,-4,B minor,4,2025-11-25,72aCha2Meq7txnk451hz7k,"UMC (Universal Music Catalogue)",10A,GBDNH0400364
385,"Welcome To The Jungle","Guns N' Roses",0,123,"rock, glam metal, hard rock, classic rock","Rock, Metal","Appetite For Destruction / G N'R Lies / The Spaghetti Incident",1987-07-21,04:33,44,96,2,36,33,0,30,-8,G#/A♭,4,2025-11-25,0mCj9395EGJwklTBtGpLd9,"Geffen Records Inc.",4B,USGF18714801
386,"La Grange - 1999 Remaster","ZZ Top",1,162,"southern rock, classic rock, blues rock, rock","Blues, Rock","Rancho Texicano: The Very Best of ZZ Top",2004-06-08,03:52,55,65,0,3,53,20,10,-11,E minor,4,2025-11-25,0FMhMAFPLg8EljnROSoVnj,"Rhino/Warner Records",9A,USWB19902793
387,"Same Old Song And Dance","Aerosmith",0,133,"classic rock, rock","Rock","The Essential Aerosmith",1973-00-00,03:53,54,84,5,0,58,0,30,-6,A,4,2025-11-25,69nlJoa2I9tUKoRPO6BWy0,"Columbia/Legacy",11B,USSM10011903
388,"Holiday In Cambodia","Dead Kennedys",0,198,"punk, hardcore punk, skate punk, proto-punk","Rock","OMFG! That’s Punk",2009-06-23,03:44,13,93,0,0,50,0,0,-5,G,4,2025-11-25,0uzyN8QWbPGpOQLAXh27El,"Selector Series",9B,USA560456451
389,"Rock You Like A Hurricane","Scorpions",0,126,"hard rock, glam metal, rock","Metal, Rock","Bad For Good: The Very Best Of Scorpions",2002-01-01,04:12,46,87,1,0,74,0,20,-5,G,4,2025-11-25,4I4BS0OeI7VZdo5WeEQHFP,"Universal Music Group",9B,USMR18530364
390,"Even Flow","Pearl Jam",0,105,"grunge, rock, post-grunge","Rock","Ten",1991-00-00,04:53,41,89,1,0,29,0,30,-9,A#/B♭ minor,4,2025-11-25,0o7g2ndHoHmzTXaxjPM44O,"Epic",3A,USSM19100673
391,"Cities On Flame with Rock and Roll","Blue Öyster Cult",0,178,"classic rock, hard rock","Rock","The Best Of",2007-11-30,04:02,34,91,3,0,66,10,20,-6,E,4,2025-11-25,0A37ak6gGzvjHQWm5mBNdp,"Sony BMG Music Entertainment",12B,USSM17100003
392,"Kool Thing","Sonic Youth",0,155,"noise rock, grunge, alternative rock, post-punk, shoegaze","Rock","Goo (Deluxe Edition)",1990-00-00,04:06,22,94,0,8,21,0,10,-6,E minor,4,2025-11-25,5jGF6KNfRM0wyXE7ph8Luo,"Universal Music Group",9A,USGF19029704
393,"My Name Is Jonas","Weezer",0,186,"alternative rock","Rock","Weezer",1994-05-10,03:24,30,94,0,0,58,0,20,-5,B,3,2025-11-25,2wySlB6vMzCbQrRnNGOYKa,"Universal Music Group",1B,USGF19962901
394,"Anarchy In The UK","Sex Pistols",0,134,"punk, proto-punk","Rock","Never Mind The Bollocks, Here Comes The Sex Pistols/Spunk",1977-10-27,03:31,37,94,24,0,20,10,50,-9,C,4,2025-11-25,33UekTTrlH7Z03fYASg1mG,"",8B,GBDFX7700002
395,"Paranoid","Black Sabbath",2,163,"metal, heavy metal, rock, stoner rock, doom metal, hard rock","Metal, Rock","Paranoid",1970-09-18,02:47,42,67,0,0,38,0,10,-11,F#/G♭ minor,4,2025-11-25,3L8WgDYS5TtwbyxOPSAiFf,"Universal Music Ltd.",11A,GBAJE7000057
396,"Paint It, Black","The Rolling Stones",0,159,"classic rock, rock","Rock","GRRR! (Deluxe Version)",2012-01-01,03:23,47,75,6,0,61,0,30,-11,C♯/D♭,4,2025-11-25,1Kvjmr2oqZjzhryoEKzqij,"Universal Music New Zealand Limited",3B,USA171010213
397,"Miss Murder","AFI",0,143,"punk, horror punk, emo, skate punk","Rock, Metal","Guitar Hero III Legends of Rock Companion Pack",2007-01-01,03:25,42,87,0,0,70,0,10,-5,C♯/D♭,4,2025-11-25,6k6gzf2RjLHawPOvxXimdv,"Interscope",3B,USUM70602578
398,"The Seeker - Edit","The Who",0,176,"classic rock, rock","Rock","The Who - Ultimate Collection",2002-06-11,03:11,32,84,1,0,63,0,10,-5,G,4,2025-11-25,1uwNegzo0PGLxnQruPHbWJ,"Universal Music Group",9B,GBAKW7000101
399,"Barracuda","Heart",51,137,"classic rock, aor, rock","Rock","Shaun White Snowboarding: Official Soundtrack",2008-11-18,04:22,55,73,1,10,68,0,10,-12,E minor,4,2025-11-25,38bHLl4pznhxzRJLuw1OA7,"SONY BMG MUSIC (CANADA) INC.",9A,USSM17700354
400,"Sunshine Of Your Love","Cream",0,115,"classic rock, psychedelic rock, acid rock, blues rock","Rock, Blues","Gold",2005-04-26,04:10,68,60,37,0,71,0,10,-8,D,4,2025-11-25,4gxtH5mCSqVPTsqGcWKVOC,"Universal Music Group",10B,GBA076700020
401,"School's Out - Single Version","Alice Cooper",0,135,"glam rock, hard rock, glam metal, proto-punk, classic rock","Rock, Metal","Another Shot of Old Skool of Rock",2009-01-01,03:28,27,81,0,7,40,0,40,-7,F,4,2025-11-25,2wRXbDpe0Uv0ebgsCSkXHO,"Universal Music Group International",7B,USWB19900782
402,"Mississippi Queen","Mountain",43,140,"classic rock, southern rock, blues rock","Blues, Rock","Drivin' South: Southern Rockin' Smash Hits",2001-07-16,02:27,48,83,13,0,58,10,0,-5,D#/E♭,4,2025-11-25,5Ny6yVg3LRfz3jicFcIMlm,"Epic",5B,USSM10017943
403,"Sabotage - 2009 Digital Remaster","Beastie Boys",0,167,"rap rock, old school hip hop, east coast hip hop, hip hop","Hip Hop, Rock","Ill Communication (Deluxe Version) [Remastered]",1994-05-23,02:58,32,94,0,19,49,10,10,-6,F#/G♭ minor,4,2025-11-25,7zLZFcyX6jN6YX7KFRzZf3,"Capitol Records",11A,USCA20901511
404,"Story of My Life","Social Distortion",59,202,"punk, skate punk, ska punk, psychobilly","Rock, Reggae","Social Distortion",1990-03-27,05:46,33,88,7,2,69,0,30,-8,F#/G♭,4,2025-11-25,4Q4w8aRdfhIIEhBututktL,"Epic",2B,USSM10022478
405,"Hit Me With Your Best Shot - 1999 Digital Remaster","Pat Benatar",0,127,"aor","","Synchronistic Wanderings",1999-09-23,02:51,72,70,11,0,95,0,20,-6,E,4,2025-11-25,7nrtHjt4Vk4Z5jMHOwaS8F,"Chrysalis Records Ltd., Uk",12B,USCH39900012
406,"Talk Dirty To Me","Poison",52,158,"glam metal, glam rock","Metal, Rock","Look What The Cat Dragged In",1986-01-01,03:43,51,80,2,0,71,0,30,-13,B,4,2025-11-25,01R0Xdwje645C6xFCnMRvm,"EMI Gold",1B,USCA28600090
407,"Slow Ride - Edit","Foghat",63,114,"classic rock, southern rock","Rock","Slow Ride / Save Your Loving (For Me)",1975-00-00,03:52,49,59,2,0,65,0,10,-14,D,4,2025-11-25,4MYb7NWLwXNDB7bYs3HeX8,"Rhino",10B,USRH10802802
408,"Vivienne","Sundara Karma",31,111,"indie","Pop, Rock","Youth is Only Ever Fun in Retrospect",2017-07-07,03:49,58,83,0,0,60,0,10,-5,C,4,2025-11-25,5JQ8uujkHJccCdHMIMjJEr,"RCA Records Label",8B,GBARL1501383
409,"Stay","Post Malone",70,86,"","","beerbongs & bentleys",2018-04-27,03:24,51,48,45,0,35,0,10,-5,F,4,2025-11-25,4H7WNRErSbONkM06blBoGc,"Republic Records",7B,USUM71805172
410,"Pachuca Sunrise","Minus the Bear",32,157,"math rock, post-hardcore","Rock","Acoustics",2008-10-07,03:38,51,59,30,0,57,0,10,-10,G,4,2025-11-25,4FX9PmegXGhfrEICEJDCzO,"Tigre Blanco",9B,US-TC6-08-68747
411,"Miracle Sun","Anthony Green",27,117,"","","Avalon",2008-08-04,03:42,45,44,60,0,19,0,10,-7,C,4,2025-11-25,3snb4zWASQEc1PwxsIidkG,"Photo Finish Records ADA Distributed",8B,USAT20802810
412,"Banana Pancakes","Jack Johnson",71,114,"surf rock","Rock","In Between Dreams",2005-01-01,03:11,82,38,61,0,62,10,0,-8,G,4,2025-11-25,451GvHwY99NKV4zdKPRWmv,"Jack Johnson",9B,USMC60400032
413,"Let Me In","Snowmine",39,71,"","","Laminate Pet Animal",2011-05-03,03:39,19,68,21,10,62,0,60,-6,F#/G♭,4,2025-11-25,0jcHQTvfHCH1LETpdMdHJo,"Snowmine",2B,TCABB1141534
414,"For the Last Time","Spilt Milk Society",0,138,"","","For the Last Time",2016-02-26,04:19,43,71,8,0,27,0,20,-3,D#/E♭ minor,4,2025-11-25,1HyXjrQ5SLNQqT8NKMeusS,"Spilt Milk Society",2A,TCACM1607224
415,"Good Morning","Amber Run",25,96,"","","5AM (Expanded Edition)",2015-04-20,04:10,54,69,3,0,36,0,0,-8,E,4,2025-11-25,5UNrneHe0Q7hLYDzJtCffy,"RCA Records Label",12B,GBARL1500143
416,"Black Flies","Ben Howard",55,132,"indie folk, folk pop","Folk, Pop, Rock","Every Kingdom",2011-01-01,06:21,58,36,44,1,11,0,0,-13,G#/A♭,4,2025-11-25,3JhNsyNQSyrsHcnFRHZN1e,"Universal-Island Records Ltd.",4B,GBUM71104732
417,"All the Pretty Girls","KALEO",69,75,"","","A/B",2016-06-10,04:29,47,50,63,0,35,0,10,-7,C♯/D♭,4,2025-11-25,0QQIhT6PtJ5glyn4HKNKQ6,"Elektra (NEK)",3B,ISV441421101
418,"XO","John Mayer",67,174,"singer-songwriter","Folk","XO",2014-05-27,03:33,43,38,75,0,35,0,20,-10,D,4,2025-11-25,7cpCU3Denug5NGZsSpQl8v,"Columbia",10B,USSM11403983
419,"History","This Wild Life",37,140,"acoustic pop, pop punk","Folk, Pop, Rock","Clouded (Deluxe Edition)",2014-05-27,03:52,56,52,61,0,14,0,0,-7,G#/A♭,4,2025-11-25,52AtInlpQrAQ3KsMoGlxsv,"Epitaph",4B,USEP41404004
420,"Fire and the Flood","Vance Joy",2,115,"folk pop","Folk, Pop","Dream Your Life Away (Special Edition)",2014-09-08,04:09,60,83,2,0,33,0,10,-4,F,4,2025-11-25,6liNJDyWJjyHAgDnAX95bw,"Atlantic Records",7B,USAT21502316
421,"Spark","Amber Run",34,125,"","","5AM (Expanded Edition)",2015-04-20,03:49,53,77,2,0,24,0,0,-7,G#/A♭,4,2025-11-25,1rDwhSVwFFkSv1ub0Haa5I,"RCA Records Label",4B,GBARL1400315
422,"Lanterns","Birds Of Tokyo",37,168,"","","March Fires",2014-09-30,04:22,41,67,24,4,28,0,10,-7,C,4,2025-11-25,0ciA43AxH3rZASCUBmYvPJ,"Eleven: A Music Company Pty Ltd",8B,AUYO01200090
423,"Hands I Can Hold","Ziggy Alberts",0,125,"folk pop","Folk, Pop","Land & Sea",2014-12-11,03:08,54,43,82,0,35,0,50,-11,C,4,2025-11-25,5EZ6kdCbzFGzn3XGjqkD2I,"Ziggy Alberts",8B,AU9I11400051
424,"Black Hole (Liar Liar)","Never Shout Never",26,135,"emo","Rock","Recycled Youth - Volume One",2015-03-03,03:56,50,66,62,1,40,0,10,-7,F#/G♭ minor,4,2025-11-25,22Hfs2joyF1eXrft3XeHYy,"Loveway Records",11A,USWB11502741
425,"Lemons","Woodlock",0,110,"indie folk","Folk, Rock","Lemons",2013-03-23,03:35,60,52,35,0,39,0,10,-10,F#/G♭,4,2025-11-25,6cD0FXdVYxbUBab9nnaov0,"Woodlock",2B,USQY51345102
426,"Black Fingernails, Red Wine","Eskimo Joe",24,124,"","","Black Fingernails, Red Wine",2006-00-00,04:09,55,92,1,10,43,0,20,-5,C♯/D♭,4,2025-11-25,1RAzJ63CkbuHNR9jo613v4,"Ryko/WEA",3B,AUWA00601070
427,"Noah","Amber Run",33,128,"","","5AM (Expanded Edition)",2015-04-20,03:54,42,67,2,0,12,0,10,-5,C,5,2025-11-25,5nkSkMyWeIKrDeRNOYOYFT,"RCA Records Label",8B,GBARL1400305
428,"Be There","Seafret",44,180,"","","Tell Me It's Real (Expanded Edition)",2016-01-29,03:15,38,47,4,0,27,0,10,-9,D#/E♭ minor,3,2025-11-25,2eL0BfP66sUvn4NF6qhhXt,"Sweet Jane Recordings",2A,GBARL1500763
429,"Humbug Mountain Song","Fruit Bats",59,100,"","","Absolute Loser",2016-05-13,03:04,59,93,4,6,95,0,30,-5,F#/G♭ minor,4,2025-11-25,3HdcqQpq7zb5GbEKBDY34p,"Easy Sound Recording Company",11A,QMBZ91565966
430,"Coastline","Hollow Coves",1,100,"indie folk","Folk, Rock","Wanderlust",2017-02-03,03:53,67,50,63,0,43,0,0,-11,D,4,2025-11-25,2KCqAdd2ad0hpJc5ySoTE8,"Nettwerk Records",10B,AUGSG1600007
431,"Trance-Like Getaway","Never Shout Never",23,101,"emo","Rock","Recycled Youth - Volume One",2015-03-03,05:03,61,32,77,0,43,0,10,-13,G,4,2025-11-25,3vbEY5VxX19NaCzUzOtpxV,"Loveway Records",9B,USWB11502745
432,"Losing You","Koethe",8,90,"","","A Light in a Dark Place",2016-11-11,04:35,60,48,40,18,40,0,0,-11,G#/A♭ minor,4,2025-11-25,7pM9GW4sUVShWwgIGHz81H,"601818 Records DK",1A,QZ4JJ1613994
433,"93 Million Miles","Jason Mraz",50,140,"soft pop, acoustic pop","Folk, Pop","Love Is a Four Letter Word (Deluxe Edition)",2012-04-13,03:36,57,45,48,0,52,0,10,-10,D#/E♭,4,2025-11-25,1s8tP3jP4GZcyHDsjvw218,"Atlantic Records",5B,USEE11200150
434,"Curbside Prophet","Jason Mraz",40,178,"soft pop, acoustic pop","Folk, Pop","Waiting for My Rocket to Come",2002-00-00,03:34,62,79,26,0,89,0,0,-6,F,4,2025-11-25,3FKp7QAJoLHPsywOp6UvMH,"Elektra Records",7B,USEE10240651
435,"Mykonos","Fleet Foxes",0,83,"indie folk, folk, indie","Folk, Pop, Rock","Sun Giant",2008-02-28,04:35,30,45,40,0,34,0,10,-9,B,4,2025-11-25,18ycL9Q5zLDeY9M2Lr3Ozw,"Sub Pop",1B,USSUB0878104
436,"I'd Go With You Anywhere","Birds Of Tokyo",27,121,"","","Playlist",2015-11-06,03:19,61,70,5,0,46,0,0,-5,C♯/D♭,4,2025-11-25,32nr27Xbotu8R0qCW0UITx,"Eleven: A Music Company Pty Ltd",3B,AUYO01500011
437,"Wastelands","Amber Run",0,161,"","","For a Moment, I Was Lost",2017-02-10,05:34,25,43,2,4,4,0,20,-10,D#/E♭,4,2025-11-25,4j774YQ7sX10fMqmuRnZ0L,"Dine Alone Music Inc.",5B,GB7QY1600305
438,"I'm Yours","Jason Mraz",77,151,"soft pop, acoustic pop","Folk, Pop","We Sing. We Dance. We Steal Things.",2008-05-12,04:02,70,44,56,0,71,0,10,-9,B,4,2025-11-25,1EzrEOXmMH3G43AXT1y7pA,"Atlantic Records/ATG",1B,USEE10800667
439,"Roll it on Home","John Mayer",47,155,"singer-songwriter","Folk","The Search for Everything",2017-04-14,03:24,61,70,62,1,71,0,10,-7,D,4,2025-11-25,0Zrug5Ry3x6x60lohpEU0C,"Columbia",10B,USSM11701559
440,"Jane Doe","Never Shout Never",35,125,"emo","Rock","What Is Love?",2010-00-00,01:55,65,39,45,0,63,0,40,-9,A,4,2025-11-25,37QNa69m1nbwmobkEuK6Qa,"Loveway Records",11B,USWB10904502
441,"King of Spain","The Tallest Man On Earth",0,132,"indie folk, folk","Folk, Rock","The Wild Hunt",2010-04-13,03:26,39,49,76,0,38,0,10,-8,G#/A♭,4,2025-11-25,3SXsoJxUF3C9XjZnGMZbXn,"Dead Oceans",4B,USJ5G1034006
442,"Atlantis","Seafret",82,166,"","","Tell Me It's Real (Expanded Edition)",2016-01-29,03:49,40,48,5,0,21,0,10,-8,G#/A♭ minor,4,2025-11-25,1Fid2jjqsHViMX6xNH70hE,"Sweet Jane Recordings",1A,GBARL1500316
443,"Kites","Amber Run",25,157,"","","5AM (Expanded Edition)",2015-04-20,04:25,25,55,14,0,15,0,10,-7,E,3,2025-11-25,1RPneWRoAz64d61y1df6rE,"RCA Records Label",12B,GBARL1400308
444,"Price","Koethe",26,115,"","","Time",2016-01-09,04:02,57,65,23,0,35,0,10,-10,E,4,2025-11-25,1gvw2vJq7iOAyroymdjZQs,"Koethe Records",12B,QMPKX1611503
445,"Right Ahead, You Sailor!","Right Away, Great Captain!",27,124,"folk punk","Folk, Rock","The Bitter End",2007-01-01,01:54,70,19,89,0,36,0,0,-17,A#/B♭ minor,4,2025-11-25,0KAlzEswdQxSP9oRJ7uuJG,"Favorite Gentlemen Recordings",3A,USTC10783349
446,"Plans","Birds Of Tokyo",36,103,"","","Birds of Tokyo",2010-07-23,03:38,61,60,5,0,27,0,30,-9,A#/B♭,3,2025-11-25,7n81LmuV2S1mDwPygontrH,"Eleven: A Music Company Pty Ltd",6B,AUYO01000023
447,"Lean On Me","Ady Suleiman",0,78,"","","Lean On Me",2017-07-07,03:36,69,29,83,0,56,0,10,-6,C♯/D♭,4,2025-11-25,04MbWOzPg8F2VN42BTakS2,"Pemba",3B,GBGLW1700126
448,"Lucky","Jason Mraz, Colbie Caillat",68,130,"soft pop, acoustic pop","Folk, Pop","We Sing. We Dance. We Steal Things.",2008-05-12,03:09,63,41,29,0,67,0,10,-9,C,4,2025-11-25,0IktbUcnAGrvD03AWnz3Q8,"Atlantic Records/ATG",8B,USEE10800806
449,"Thinking out Loud","Ed Sheeran",84,79,"soft pop","Pop","x (Deluxe Edition)",2014-06-21,04:41,78,45,47,0,59,0,10,-6,D,4,2025-11-25,34gCuhDGsG4bRPIf9bb02f,"Atlantic Records UK",10B,GBAHS1400099
450,"Say You Won't Let Go","James Arthur",86,85,"soft pop","Pop","Back from the Edge",2016-10-28,03:31,36,56,70,0,49,0,0,-7,A#/B♭,4,2025-11-25,5uCax9HTNlzGybIStD3vDh,"Columbia",6B,DEE861600586
451,"Seeker of the Sight","George Timothy",31,146,"","","Songs For The Soul",2014-08-01,03:02,54,69,5,22,44,0,10,-9,C minor,4,2025-11-25,4QHXaqe4yLPOHVhsqFoalQ,"West One Music",5A,GBFPN1435112
452,"Obstacles","Syd Matters",62,127,"","","Someday We Will Foresee Obstacles",2005-00-00,03:28,40,42,24,91,14,0,10,-8,D#/E♭,4,2025-11-25,2ynCjjrmED5CfiVn2ZLkUk,"Third Side Records",5B,FRP090400160
453,"Santa Monica Dream","Angus & Julia Stone",0,121,"","","Down The Way",2010-03-30,05:30,62,26,91,6,7,0,10,-14,F,4,2025-11-25,05riEz6hccTC3AOu2Tj5dG,"Nettwerk Records",7B,AUAP10900004
454,"Stop This Train","John Mayer",64,90,"singer-songwriter","Folk","Continuum",2006-09-11,04:45,62,44,47,1,41,0,10,-12,G,4,2025-11-25,3E6iea9uEmB7gRru4lyP6h,"Aware/Columbia",9B,USSM10603631
455,"Slow Jamz","Twista, Kanye West, Jamie Foxx",72,145,"rap","Hip Hop","The College Dropout",2004-02-10,05:16,56,73,31,0,61,10,20,-6,D minor,4,2025-11-25,3A4cpTBPaIQdtPFb5JxtaX,"Roc-A-Fella",7A,USAT20303708
456,"Passin' Me By","The Pharcyde",69,87,"jazz rap, west coast hip hop, old school hip hop","Hip Hop, Jazz","Bizarre Ride II The Pharcyde",1992-11-24,05:03,76,76,9,0,61,20,20,-8,E minor,4,2025-11-25,4G3dZN9o3o2X4VKwt4CLts,"The Bicycle Music Company",9A,USA370513625
457,"It Was A Good Day","Ice Cube",79,82,"gangster rap, west coast hip hop, old school hip hop, g-funk","Hip Hop, R&B","The Predator",1992-11-17,04:20,80,74,33,0,79,10,20,-5,G minor,4,2025-11-25,2qOm7ukLyHUXWyR4ZWLwxA,"Priority Records",6A,USPO19250006
458,"Check the Rhime","A Tribe Called Quest",64,96,"jazz rap, east coast hip hop, hip hop, old school hip hop","Hip Hop, Jazz","The Low End Theory",1991-09-24,03:36,88,36,5,0,80,20,20,-15,B minor,4,2025-11-25,4HfxDJ0uLHTLe0fZrx0MbQ,"Jive",10A,USJI19100005
459,"327 (feat. Tyler, The Creator & Billie Essco)","Westside Gunn, Joey Bada$$, Tyler, The Creator, Billie Essco",61,80,"boom bap, alternative hip hop, jazz rap, hip hop, rap, east coast hip hop","Hip Hop, Jazz","Pray for Paris",2020-04-17,05:49,42,70,83,0,67,30,10,-8,C♯/D♭ minor,4,2025-11-25,5sxRbu2Oi9lgmLO8taA3Rf,"Griselda Records",12A,USUYG1305213
460,"The Fly who couldn't Fly straight (feat. Tyler, The Creator)","Westside Gunn, Tyler, The Creator",54,81,"boom bap, alternative hip hop, jazz rap","Hip Hop, Jazz","Hitler Wears Hermes 8: Side B",2021-09-24,01:45,46,83,45,0,52,30,0,-6,G,4,2025-11-25,6bCbBTw3mqHWQwhFMMaOOq,"Griselda Records / EMPIRE",9B,USUYG1390892
461,"Brand New 911","Joey Bada$$, Westside Gunn",56,140,"hip hop, rap, boom bap, alternative hip hop, jazz rap","Hip Hop, Jazz","2000",2022-07-22,02:58,48,88,0,0,72,10,20,-3,F#/G♭,4,2025-11-25,1SJnJJmrqRyE8YSdhEtbPv,"Columbia",2B,USQX92203080
462,"Down Like That (feat. Rick Ross, Lil Baby & S-X)","KSI, S-X, Lil Baby, Rick Ross",0,139,"southern hip hop","Hip Hop","Down Like That (feat. Rick Ross, Lil Baby & S-X)",2019-11-08,02:55,59,80,35,0,59,20,20,-5,C♯/D♭,4,2025-11-25,4etKC4ngPKsQDHUMnYgV3A,"BMG Rights Management (US) LLC",3B,QMRSZ1902347
463,"CIGARETTE","Lil Uzi Vert",0,125,"melodic rap","Hip Hop","RED & WHITE",2022-07-25,03:02,70,63,14,0,26,0,0,-5,G#/A♭,4,2025-11-25,65WWVRr7r0KgAuKET5Tu92,"Generation Now/Atlantic",4B,USAT22210838
464,"HUMBLE.","Kendrick Lamar",84,150,"hip hop, west coast hip hop","Hip Hop","DAMN.",2017-04-14,02:57,91,62,0,0,42,10,10,-7,C♯/D♭ minor,4,2025-11-25,7KXjTSCq5nL1LoYtL7XAwS,"Aftermath",12A,USUM71703085
465,"Fazers","King Geedorah",58,91,"alternative hip hop, jazz rap, experimental hip hop","Hip Hop, Jazz","Take Me To Your Leader",2003-06-17,03:17,43,97,1,0,72,10,20,-2,D,4,2025-11-25,1R28m5eWk1EV9FQ3puWrUp,"Big Dada",10B,GBCFB0300210
466,"INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X, Jack Harlow",74,150,"","","INDUSTRY BABY (feat. Jack Harlow)",2021-07-23,03:32,74,70,2,0,89,0,0,-7,D#/E♭ minor,4,2025-11-25,27NovPIUIRrOZoCHxABJwK,"Columbia",2A,USSM12104539
467,"Bitch, Don’t Kill My Vibe","Kendrick Lamar",65,134,"hip hop, west coast hip hop","Hip Hop","good kid, m.A.A.d city (Deluxe)",2012-00-00,05:10,59,70,2,0,10,0,40,-9,C♯/D♭,4,2025-11-25,712uvW1Vezq8WpQi38v2L9,"Aftermath",3B,USUM71210774
468,"goosebumps","Travis Scott",85,130,"rap","Hip Hop","Birds In The Trap Sing McKnight",2016-09-16,04:03,84,73,8,0,43,0,10,-3,G,4,2025-11-25,6gBFPUFcJLzWGx4lenP6h2,"Cactus Jack / Epic",9B,USSM11607555
